timestamp,signal
2.156000,-0.291458
2.160000,-2.195868
2.164000,-2.647862
2.168000,-1.771687
2.172000,-1.700498
2.176000,-2.649110
2.180000,-2.659316
2.184000,-1.389154
2.188000,-0.465519
2.192000,-1.366698
2.196000,-1.622221
2.200000,-0.289430
2.204000,0.099941
2.208000,-0.556280
2.212000,-1.576183
2.216000,-0.913261
2.220000,0.367590
2.224000,0.161151
2.228000,-0.298018
2.232000,-0.140016
2.236000,1.362689
2.240000,0.809047
2.244000,-0.337715
2.248000,-1.172738
2.252000,-0.462523
2.256000,-0.907280
2.260000,-2.196730
2.264000,-2.329947
2.268000,-1.362781
2.272000,-0.845846
2.276000,-1.817261
2.280000,-1.940401
2.284000,-0.915945
2.288000,-0.242222
2.292000,-1.158418
2.296000,-1.874697
2.300000,-1.051140
2.304000,0.133234
2.308000,-0.420608
2.312000,-0.702876
2.316000,-0.108051
2.320000,1.049912
2.324000,1.100670
2.328000,0.374611
2.332000,0.581463
2.336000,1.264084
2.340000,0.601121
2.344000,-1.069795
2.348000,-1.334819
2.352000,-0.794303
2.356000,-0.692610
2.360000,-1.584295
2.364000,-1.832880
2.368000,-0.720961
2.372000,-0.102830
2.376000,-1.212562
2.380000,-2.078443
2.384000,-0.778088
2.388000,-0.398409
2.392000,-1.081728
2.396000,-1.872926
2.400000,-0.459309
2.404000,0.336795
2.408000,0.213104
2.412000,-0.118922
2.416000,1.004891
2.420000,2.160904
2.424000,1.713022
2.428000,0.156332
2.432000,0.273925
2.436000,0.793893
2.440000,0.343418
2.444000,-0.523349
2.448000,-0.947503
2.452000,0.171468
2.456000,0.227264
2.460000,-0.898933
2.464000,-1.197791
2.468000,0.321518
2.472000,0.190499
2.476000,-1.218109
2.480000,-2.150007
2.484000,-0.748156
2.488000,-0.490485
2.492000,-1.182400
2.496000,-1.263781
2.500000,-0.067623
2.504000,1.133826
2.508000,1.315144
2.512000,0.194995
2.516000,0.779481
2.520000,1.877013
2.524000,1.119606
2.528000,0.090008
2.532000,0.132870
2.536000,1.066099
2.540000,1.010780
2.544000,-0.223035
2.548000,-0.015794
2.552000,1.097929
2.556000,1.008106
2.560000,-0.403058
2.564000,-0.972269
2.568000,-0.232277
2.572000,-0.203061
2.576000,-1.726419
2.580000,-1.830912
2.584000,-0.861549
2.588000,0.485113
2.592000,-0.324645
2.596000,-0.372248
2.600000,0.608009
2.604000,1.730468
2.608000,1.201908
2.612000,0.436048
2.616000,0.683490
2.620000,1.827839
2.624000,0.983841
2.628000,-0.148014
2.632000,1.168238
2.636000,1.821040
2.640000,2.006719
2.644000,0.321603
2.648000,0.978980
2.652000,1.159180
2.656000,0.803149
2.660000,-0.638595
2.664000,-1.239852
2.668000,-0.245399
2.672000,0.024297
2.676000,-1.155669
2.680000,-1.334050
2.684000,-0.165738
2.688000,0.844909
2.692000,0.166230
2.696000,-0.038466
2.700000,0.995973
2.704000,1.866602
2.708000,1.402789
2.712000,0.435145
2.716000,0.616131
2.720000,1.533657
2.724000,1.976067
2.728000,0.799465
2.732000,1.510718
2.736000,2.949563
2.740000,1.822358
2.744000,0.714010
2.748000,0.547050
2.752000,0.893503
2.756000,0.411752
2.760000,-0.805891
2.764000,-1.383583
2.768000,-0.058226
2.772000,0.540320
2.776000,-0.493233
2.780000,-0.343195
2.784000,0.625684
2.788000,1.036223
2.792000,0.403450
2.796000,-0.015907
2.800000,0.636790
2.804000,1.135949
2.808000,0.848361
2.812000,0.367431
2.816000,1.084615
2.820000,2.769874
2.824000,2.772277
2.828000,1.667633
2.832000,1.931508
2.836000,2.766193
2.840000,2.468259
2.844000,0.425856
2.848000,0.274494
2.852000,1.027030
2.856000,0.699749
2.860000,-0.341502
2.864000,-0.887126
2.868000,0.716483
2.872000,1.343726
2.876000,0.563665
2.880000,-0.193883
2.884000,0.335754
2.888000,1.247760
2.892000,0.059357
2.896000,-0.508024
2.900000,0.647171
2.904000,1.733593
2.908000,1.634748
2.912000,1.034498
2.916000,2.361376
2.920000,3.471676
2.924000,2.455452
2.928000,1.645008
2.932000,1.538330
2.936000,2.080774
2.940000,1.947071
2.944000,0.384750
2.948000,0.249998
2.952000,0.921810
2.956000,1.599008
2.960000,0.378113
2.964000,0.110940
2.968000,1.454357
2.972000,1.347792
2.976000,-0.040080
2.980000,-0.804137
2.984000,0.096559
2.988000,0.819389
2.992000,0.016733
2.996000,-0.096465
3.000000,1.246471
3.004000,2.530048
3.008000,2.414323
3.012000,1.580912
3.016000,2.462356
3.020000,3.113600
3.024000,2.002059
3.028000,1.172073
3.032000,0.956838
3.036000,1.898774
3.040000,1.536847
3.044000,0.544755
3.048000,0.824372
3.052000,2.152699
3.056000,1.599034
3.060000,0.185027
3.064000,0.204135
3.068000,0.383409
3.072000,0.990021
3.076000,-0.745967
3.080000,-0.902229
3.084000,0.276481
3.088000,1.081081
3.092000,0.605230
3.096000,0.835157
3.100000,1.751448
3.104000,2.808403
3.108000,2.101357
3.112000,1.331113
3.116000,1.870420
3.120000,2.656722
3.124000,2.108911
3.128000,0.873693
3.132000,1.619170
3.136000,2.579738
3.140000,2.512058
3.144000,1.029567
3.148000,0.995753
3.152000,2.171248
3.156000,1.897441
3.160000,0.115867
3.164000,-0.358945
3.168000,0.222796
3.172000,0.389275
3.176000,-0.465249
3.180000,-0.695553
3.184000,0.496419
3.188000,1.536026
3.192000,1.257638
3.196000,0.425487
3.200000,1.482209
3.204000,2.162120
3.208000,1.589167
3.212000,0.499458
3.216000,1.357816
3.220000,2.212123
3.224000,1.932917
3.228000,1.492681
3.232000,1.893676
3.236000,2.985270
3.240000,2.572786
3.244000,1.325907
3.248000,0.974326
3.252000,1.331171
3.256000,1.009023
3.260000,-0.384471
3.264000,-1.116342
3.268000,-0.073920
3.272000,0.663181
3.276000,-0.163469
3.280000,-0.067545
3.284000,0.761995
3.288000,1.732695
3.292000,0.830770
3.296000,-0.174207
3.300000,0.790579
3.304000,1.862958
3.308000,0.955933
3.312000,0.728335
3.316000,1.731538
3.320000,2.876762
3.324000,2.522641
3.328000,1.892073
3.332000,1.783371
3.336000,2.655555
3.340000,2.573184
3.344000,0.600433
3.348000,0.412791
3.352000,0.785616
3.356000,0.958945
3.360000,-0.100953
3.364000,-0.773606
3.368000,0.657546
3.372000,0.822546
3.376000,0.215963
3.380000,-0.882882
3.384000,-0.135814
3.388000,1.034053
3.392000,-0.047817
3.396000,-0.728372
3.400000,0.712628
3.404000,1.549050
3.408000,1.535789
3.412000,1.076361
3.416000,2.006504
3.420000,2.990839
3.424000,2.712186
3.428000,1.391212
3.432000,1.459832
3.436000,2.333075
3.440000,1.562020
3.444000,0.332202
3.448000,0.558506
3.452000,1.198754
3.456000,0.911279
3.460000,0.135183
3.464000,-0.518126
3.468000,0.810335
3.472000,0.665297
3.476000,-0.388318
3.480000,-1.200531
3.484000,0.133692
3.488000,0.163058
3.492000,-0.456874
3.496000,-0.762380
3.500000,0.837977
3.504000,1.767490
3.508000,1.861703
3.512000,1.176282
3.516000,1.561549
3.520000,2.590606
3.524000,1.958075
3.528000,0.903455
3.532000,0.708714
3.536000,1.611658
3.540000,1.475881
3.544000,0.055966
3.548000,0.273588
3.552000,1.469914
3.556000,2.042514
3.560000,-0.134506
3.564000,-0.559431
3.568000,0.054153
3.572000,0.042115
3.576000,-1.761103
3.580000,-1.241823
3.584000,-0.435335
3.588000,0.608950
3.592000,-0.043650
3.596000,-0.167270
3.600000,0.980138
3.604000,1.971931
3.608000,1.379458
3.612000,0.625275
3.616000,0.606686
3.620000,1.751692
3.624000,1.413388
3.628000,0.377692
3.632000,0.771568
3.636000,1.849476
3.640000,1.600822
3.644000,0.420883
3.648000,0.559374
3.652000,0.935863
3.656000,0.606622
3.660000,-0.958107
3.664000,-1.413504
3.668000,-0.861457
3.672000,-0.525812
3.676000,-1.450974
3.680000,-1.545172
3.684000,-0.184351
3.688000,0.609073
3.692000,-0.156753
3.696000,-0.278144
3.700000,-0.175475
3.704000,0.985031
3.708000,0.667833
3.712000,-0.455881
3.716000,0.369706
3.720000,1.773115
3.724000,1.350143
3.728000,0.330236
3.732000,1.060306
3.736000,1.991075
3.740000,1.318885
3.744000,-0.093224
3.748000,-0.099997
3.752000,0.635416
3.756000,-0.148325
3.760000,-1.186260
3.764000,-1.939993
3.768000,-0.850949
3.772000,-0.047065
3.776000,-1.136216
3.780000,-1.457900
3.784000,-0.208044
3.788000,0.343851
3.792000,-0.308689
3.796000,-1.396920
3.800000,-0.352115
3.804000,0.511870
3.808000,0.221342
3.812000,-0.723511
3.816000,0.176528
3.820000,1.485219
3.824000,1.565340
3.828000,0.817815
3.832000,0.772144
3.836000,1.977689
3.840000,0.817125
3.844000,-0.870686
3.848000,-1.055025
3.852000,-0.405789
3.856000,-0.365200
3.860000,-1.439295
3.864000,-1.741021
3.868000,-0.649062
3.872000,-0.588060
3.876000,-1.199601
3.880000,-1.886711
3.884000,-0.685300
3.888000,-0.499568
3.892000,-1.625945
3.896000,-1.957705
3.900000,-0.956151
3.904000,0.494467
3.908000,-0.136265
3.912000,-0.333223
3.916000,0.203889
3.920000,1.990160
3.924000,1.252665
3.928000,-0.162330
3.932000,0.023474
3.936000,0.406806
3.940000,0.266714
3.944000,-1.690433
3.948000,-1.367993
3.952000,-0.263275
3.956000,-0.006606
3.960000,-1.190054
3.964000,-1.636539
3.968000,-0.837164
3.972000,-0.639101
3.976000,-1.660290
3.980000,-2.369040
3.984000,-1.721048
3.988000,-0.846303
3.992000,-1.605437
3.996000,-2.447232
4.000000,-0.411509
4.004000,0.591898
4.008000,0.024276
4.012000,-0.407086
4.016000,0.757075
4.020000,1.366034
4.024000,0.232950
4.028000,-0.366885
4.032000,-0.501879
4.036000,0.146719
4.040000,0.073017
4.044000,-1.124029
4.048000,-1.089989
4.052000,0.065918
4.056000,-0.279435
4.060000,-1.625824
4.064000,-2.113152
4.068000,-1.256997
4.072000,-1.430155
4.076000,-2.570272
4.080000,-3.352390
4.084000,-1.728835
4.088000,-0.941520
4.092000,-1.592244
4.096000,-1.667304
4.100000,-0.468265
4.104000,0.496289
4.108000,-0.054449
4.112000,-0.800364
4.116000,-0.526475
4.120000,0.457408
4.124000,-0.181850
4.128000,-1.046624
4.132000,-0.733984
4.136000,0.107656
4.140000,0.462667
4.144000,-0.770888
4.148000,-1.238932
4.152000,0.142266
4.156000,-0.773763
4.160000,-2.268427
4.164000,-3.113368
4.168000,-2.148533
4.172000,-2.314085
4.176000,-2.470741
4.180000,-2.815766
4.184000,-1.625726
4.188000,-0.660432
4.192000,-1.178338
4.196000,-1.704173
4.200000,-0.724519
4.204000,0.224197
4.208000,-0.526916
4.212000,-1.611823
4.216000,-0.910387
4.220000,0.381355
4.224000,-0.545360
4.228000,-1.060901
4.232000,-0.302200
4.236000,1.047939
4.240000,0.523355
4.244000,-0.974694
4.248000,-1.500063
4.252000,-0.735069
4.256000,-1.341477
4.260000,-2.741962
4.264000,-3.254755
4.268000,-1.722128
4.272000,-1.516311
4.276000,-2.214827
4.280000,-2.397865
4.284000,-1.231681
4.288000,-0.525945
4.292000,-1.749933
4.296000,-2.404460
4.300000,-1.011453
4.304000,-0.741876
4.308000,-1.129232
4.312000,-1.518094
4.316000,-0.743327
4.320000,0.379867
4.324000,0.653835
4.328000,-0.031191
4.332000,-0.128217
4.336000,0.603737
4.340000,0.176075
4.344000,-1.530175
4.348000,-2.128237
4.352000,-1.536200
4.356000,-1.454140
4.360000,-2.707459
4.364000,-2.792643
4.368000,-1.720799
4.372000,-0.929107
4.376000,-2.201389
4.380000,-2.557048
4.384000,-1.648844
4.388000,-1.432733
4.392000,-1.812506
4.396000,-2.747473
4.400000,-1.682089
4.404000,-0.627414
4.408000,-0.429111
4.412000,-1.248812
4.416000,0.000528
4.420000,1.090095
4.424000,0.132697
4.428000,-0.425813
4.432000,-0.883061
4.436000,-0.252525
4.440000,-0.971766
4.444000,-1.799123
4.448000,-2.258265
4.452000,-1.106160
4.456000,-0.590369
4.460000,-1.749398
4.464000,-2.345022
4.468000,-1.236399
4.472000,-1.031518
4.476000,-2.267342
4.480000,-3.074839
4.484000,-2.257128
4.488000,-1.606164
4.492000,-2.324208
4.496000,-2.462196
4.500000,-0.735882
4.504000,0.197166
4.508000,0.252312
4.512000,-1.012843
4.516000,-0.194095
4.520000,0.612941
4.524000,0.112987
4.528000,-1.389418
4.532000,-1.185921
4.536000,-0.448357
4.540000,-0.304284
4.544000,-1.471091
4.548000,-1.101161
4.552000,-0.538728
4.556000,-0.619418
4.560000,-1.875713
4.564000,-2.181382
4.568000,-1.667317
4.572000,-1.637192
4.576000,-2.864001
4.580000,-3.056877
4.584000,-1.969719
4.588000,-1.059348
4.592000,-1.469349
4.596000,-1.470670
4.600000,-0.768715
4.604000,0.310279
4.608000,-0.366683
4.612000,-1.179819
4.616000,-0.743229
4.620000,0.153168
4.624000,-0.429646
4.628000,-0.895110
4.632000,-0.549139
4.636000,0.358407
4.640000,0.668715
4.644000,-1.092129
4.648000,-0.890088
4.652000,-0.113011
4.656000,-0.129566
4.660000,-2.208357
4.664000,-2.763735
4.668000,-2.128507
4.672000,-1.789828
4.676000,-2.579951
4.680000,-2.603658
4.684000,-1.494474
4.688000,-0.303834
4.692000,-0.919306
4.696000,-1.548516
4.700000,-0.309054
4.704000,0.183166
4.708000,-0.429854
4.712000,-1.343261
4.716000,-0.857765
4.720000,0.367536
4.724000,0.539605
4.728000,-0.239600
4.732000,0.092996
4.736000,0.987054
4.740000,0.838256
4.744000,-0.504875
4.748000,-0.876213
4.752000,-0.517578
4.756000,-0.863013
4.760000,-2.060113
4.764000,-2.508259
4.768000,-1.432118
4.772000,-1.208766
4.776000,-1.585650
4.780000,-2.221158
4.784000,-1.129524
4.788000,0.132736
4.792000,-0.951418
4.796000,-1.624723
4.800000,-0.678891
4.804000,0.376401
4.808000,-0.076645
4.812000,-1.199093
4.816000,0.010411
4.820000,1.380626
4.824000,1.469714
4.828000,0.051040
4.832000,0.163578
4.836000,1.335640
4.840000,0.558393
4.844000,-1.086453
4.848000,-1.011696
4.852000,-0.584338
4.856000,-0.846373
4.860000,-1.894243
4.864000,-1.715827
4.868000,-0.716416
4.872000,-0.205173
4.876000,-1.161389
4.880000,-1.294616
4.884000,-0.789484
4.888000,-0.439595
4.892000,-1.280612
4.896000,-1.436927
4.900000,-0.346830
4.904000,0.321795
4.908000,0.004612
4.912000,-0.297618
4.916000,0.562114
4.920000,2.159771
4.924000,1.577769
4.928000,0.198486
4.932000,0.315256
4.936000,0.948455
4.940000,0.487717
4.944000,-0.648621
4.948000,-0.986859
4.952000,0.056646
4.956000,0.406920
4.960000,-0.741506
4.964000,-0.746232
4.968000,0.160994
4.972000,0.097914
4.976000,-1.192784
4.980000,-1.775737
4.984000,-1.025463
4.988000,-0.616933
4.992000,-1.099529
4.996000,-1.516888
