timestamp,signal
0.512000,-1.879412
0.516000,-1.593246
0.520000,-0.929669
0.524000,-1.283571
0.528000,-2.114936
0.532000,-2.026730
0.536000,-1.045561
0.540000,-1.166271
0.544000,-1.945407
0.548000,-1.773240
0.552000,-0.897597
0.556000,-0.705032
0.560000,-2.217781
0.564000,-2.533601
0.568000,-1.052399
0.572000,-0.968102
0.576000,-2.175076
0.580000,-2.808915
0.584000,-1.891847
0.588000,-0.868760
0.592000,-1.766159
0.596000,-1.739962
0.600000,-0.774100
0.604000,0.106139
0.608000,-0.457892
0.612000,-0.845049
0.616000,-0.060277
0.620000,1.246284
0.624000,0.385772
0.628000,-0.681664
0.632000,-0.166752
0.636000,0.850121
0.640000,0.357477
0.644000,-0.700499
0.648000,-1.021529
0.652000,0.089863
0.656000,0.676535
0.660000,-0.770984
0.664000,-1.042257
0.668000,0.288468
0.672000,0.523868
0.676000,0.069580
0.680000,-0.407943
0.684000,0.523811
0.688000,0.772911
0.692000,-0.057660
0.696000,-1.271625
0.700000,-0.326698
0.704000,-0.148797
0.708000,-1.056278
0.712000,-1.761777
0.716000,-2.036833
0.720000,-0.489079
0.724000,-1.632305
0.728000,-1.598848
0.732000,-1.868967
0.736000,-0.487692
0.740000,-0.312845
0.744000,-1.555126
0.748000,-1.028939
0.752000,0.069568
0.756000,-0.143727
0.760000,-1.086032
0.764000,-1.604130
0.768000,-0.524591
0.772000,0.127315
0.776000,-1.648625
0.780000,-1.629867
0.784000,-0.725506
0.788000,0.297467
0.792000,-0.489116
0.796000,-0.861818
0.800000,0.330141
0.804000,1.366266
0.808000,1.020873
0.812000,0.513737
0.816000,1.257488
0.820000,2.549937
0.824000,2.009752
0.828000,0.978427
0.832000,1.277654
0.836000,2.235032
0.840000,2.058862
0.844000,0.765085
0.848000,1.085163
0.852000,1.731206
0.856000,2.197828
0.860000,1.602832
0.864000,1.650919
0.868000,2.324011
0.872000,3.338384
0.876000,1.839148
0.880000,1.522636
0.884000,2.931786
0.888000,3.037559
0.892000,1.966653
0.896000,1.122285
0.900000,1.185839
0.904000,2.302522
0.908000,1.081547
0.912000,0.226937
0.916000,0.191461
0.920000,1.317562
0.924000,1.248905
0.928000,0.184697
0.932000,0.771341
0.936000,1.777912
0.940000,1.690055
0.944000,0.875662
0.948000,0.426273
0.952000,1.800916
0.956000,2.023424
0.960000,1.171533
0.964000,0.792040
0.968000,1.390561
0.972000,1.904432
0.976000,0.772765
0.980000,0.367424
0.984000,1.383379
0.988000,2.121989
0.992000,1.663701
0.996000,0.954311
1.000000,2.125081
1.004000,3.770955
1.008000,3.412814
1.012000,2.158713
1.016000,2.790364
1.020000,4.271414
1.024000,3.567487
1.028000,2.931869
1.032000,2.807572
1.036000,3.635136
1.040000,3.508587
1.044000,2.180456
1.048000,2.768417
1.052000,3.460702
1.056000,3.717071
1.060000,2.828819
1.064000,2.888442
1.068000,3.530326
1.072000,3.651549
1.076000,3.022200
1.080000,3.016580
1.084000,3.626821
1.088000,3.932782
1.092000,2.820111
1.096000,1.833970
1.100000,2.090886
1.104000,2.486427
1.108000,2.138221
1.112000,0.613297
1.116000,0.983352
1.120000,1.811582
1.124000,1.649289
1.128000,0.425145
1.132000,0.541818
1.136000,2.016728
1.140000,1.958612
1.144000,0.992208
1.148000,1.179960
1.152000,2.311870
1.156000,1.626680
1.160000,0.978497
1.164000,0.647894
1.168000,0.997810
1.172000,1.403290
1.176000,0.436828
1.180000,-0.135392
1.184000,0.979110
1.188000,1.570844
1.192000,0.763142
1.196000,0.688696
1.200000,1.599180
1.204000,2.665603
1.208000,2.164896
1.212000,1.245175
1.216000,2.218335
1.220000,3.367935
1.224000,2.776672
1.228000,1.391566
1.232000,1.812669
1.236000,2.434745
1.240000,2.266402
1.244000,1.158384
1.248000,1.029158
1.252000,1.885953
1.256000,2.540115
1.260000,1.260080
1.264000,1.081057
1.268000,2.300481
1.272000,2.639774
1.276000,1.682190
1.280000,1.287812
1.284000,1.959109
1.288000,2.206116
1.292000,1.070760
1.296000,0.571392
1.300000,0.327982
1.304000,1.472877
1.308000,0.017529
1.312000,-1.620922
1.316000,-0.397814
1.320000,0.435069
1.324000,-0.280644
1.328000,-1.002706
1.332000,-0.657331
1.336000,-0.041779
1.340000,-0.101773
1.344000,-1.225800
1.348000,-1.027292
1.352000,0.334576
1.356000,0.215198
1.360000,-1.100586
1.364000,-1.358890
1.368000,-0.658250
1.372000,-0.310504
1.376000,-1.409954
1.380000,-1.624014
1.384000,-0.739900
1.388000,-0.153256
1.392000,-0.868360
1.396000,-1.246129
1.400000,-0.141389
1.404000,1.059242
1.408000,0.323941
1.412000,-0.545662
1.416000,0.210043
1.420000,1.419680
1.424000,1.193961
1.428000,0.348378
1.432000,0.199609
1.436000,0.779841
1.440000,0.844326
1.444000,-0.400057
1.448000,-0.349446
1.452000,1.153910
1.456000,0.712537
1.460000,0.103370
1.464000,-0.195512
1.468000,0.871119
1.472000,1.552713
1.476000,0.516047
1.480000,0.157298
1.484000,0.783438
1.488000,1.747355
1.492000,0.592360
1.496000,-0.466698
1.500000,-0.327091
1.504000,0.298921
1.508000,-0.495414
1.512000,-1.712804
1.516000,-1.170087
1.520000,-0.453070
1.524000,-0.766628
1.528000,-1.753375
1.532000,-1.593320
1.536000,0.397078
1.540000,0.055448
1.544000,-1.155264
1.548000,-1.032945
1.552000,0.198770
1.556000,0.129808
1.560000,-0.866343
1.564000,-1.135171
1.568000,0.015082
1.572000,-0.192158
1.576000,-1.278368
1.580000,-1.416738
1.584000,-0.185933
1.588000,0.178680
1.592000,-0.105365
1.596000,-0.456005
1.600000,0.535407
1.604000,1.647102
1.608000,1.456220
1.612000,0.724497
1.616000,1.358998
1.620000,2.969227
1.624000,2.164546
1.628000,1.432733
1.632000,1.545644
1.636000,2.369457
1.640000,2.217193
1.644000,1.088163
1.648000,1.145544
1.652000,2.235440
1.656000,2.255604
1.660000,1.539717
1.664000,1.549293
1.668000,2.421457
1.672000,3.103095
1.676000,2.113834
1.680000,1.763610
1.684000,2.650369
1.688000,3.226424
1.692000,2.036238
1.696000,1.011268
1.700000,1.417626
1.704000,2.006230
1.708000,0.906217
1.712000,0.426087
1.716000,0.622776
1.720000,1.580504
1.724000,1.168588
1.728000,0.138701
1.732000,0.739585
1.736000,1.751977
1.740000,1.606496
1.744000,0.960877
1.748000,1.216159
1.752000,2.044765
1.756000,2.442653
1.760000,1.173433
1.764000,0.922738
1.768000,2.006938
1.772000,2.406181
1.776000,0.911111
1.780000,0.965293
1.784000,1.416616
1.788000,2.587549
1.792000,1.938678
1.796000,1.672642
1.800000,2.804840
1.804000,3.891928
1.808000,3.494816
1.812000,2.792475
1.816000,3.236355
1.820000,4.767104
1.824000,4.368112
1.828000,3.126239
1.832000,3.340983
1.836000,4.291885
1.840000,3.481673
1.844000,2.742517
1.848000,2.921874
1.852000,3.939568
1.856000,3.934275
1.860000,3.130647
1.864000,3.121318
1.868000,4.092451
1.872000,4.505999
1.876000,3.897123
1.880000,3.102256
1.884000,4.111927
1.888000,4.434127
1.892000,3.459439
1.896000,2.329959
1.900000,3.119645
1.904000,3.451050
1.908000,2.207180
1.912000,1.155462
1.916000,1.924080
1.920000,2.414745
1.924000,2.322646
1.928000,1.082118
1.932000,1.402110
1.936000,2.579418
1.940000,2.161318
1.944000,1.263744
1.948000,1.731761
1.952000,3.200019
1.956000,2.501186
1.960000,1.646094
1.964000,0.897905
1.968000,2.139143
1.972000,2.384834
1.976000,0.947789
1.980000,0.636253
1.984000,1.203542
1.988000,2.418085
1.992000,1.876306
1.996000,0.949620
2.000000,2.435166
2.004000,3.438011
2.008000,2.774156
2.012000,2.327947
2.016000,2.997391
2.020000,3.829437
2.024000,3.398862
2.028000,2.309685
2.032000,2.317587
2.036000,3.592655
2.040000,3.361201
2.044000,1.973951
2.048000,1.697556
2.052000,2.923714
2.056000,2.851216
2.060000,1.875142
2.064000,1.501548
2.068000,2.768258
2.072000,3.532414
2.076000,2.590597
2.080000,1.611979
2.084000,2.525154
2.088000,2.881601
2.092000,1.652415
2.096000,0.717502
2.100000,1.111655
2.104000,1.706565
2.108000,0.571132
2.112000,-0.417477
2.116000,-0.189594
2.120000,0.935532
2.124000,0.512586
2.128000,-0.826954
2.132000,-0.444019
2.136000,0.894102
2.140000,0.348808
2.144000,-0.437734
2.148000,-0.473863
2.152000,0.936794
2.156000,0.560633
2.160000,-0.172409
2.164000,-1.168159
2.168000,-0.186048
2.172000,0.127505
2.176000,-0.805652
2.180000,-1.008043
2.184000,-0.598618
2.188000,1.029515
2.192000,-0.286935
2.196000,-0.874763
2.200000,0.126076
2.204000,1.527483
2.208000,0.645916
2.212000,0.629133
2.216000,0.816780
2.220000,2.116957
2.224000,1.560113
2.228000,0.709958
2.232000,0.715522
2.236000,1.537115
2.240000,1.008796
2.244000,0.158765
2.248000,0.350577
2.252000,1.221358
2.256000,1.105926
2.260000,0.102551
2.264000,0.035208
2.268000,1.040167
2.272000,1.417622
2.276000,0.891389
2.280000,-0.060923
2.284000,0.875714
2.288000,1.716228
2.292000,0.346872
2.296000,-0.312497
2.300000,-0.337432
2.304000,0.637627
2.308000,-0.417137
2.312000,-1.622971
2.316000,-1.398014
2.320000,-0.383411
2.324000,-0.598916
2.328000,-1.659602
2.332000,-1.534976
2.336000,-0.086218
2.340000,-0.151274
2.344000,-0.521738
2.348000,-1.271206
2.352000,0.010739
2.356000,0.097451
2.360000,-0.601193
2.364000,-1.164135
2.368000,-0.411299
2.372000,0.018001
2.376000,-0.896826
2.380000,-1.355772
2.384000,-0.430565
2.388000,0.218401
2.392000,-0.525398
2.396000,-0.946469
2.400000,0.671702
2.404000,1.517528
2.408000,1.185376
2.412000,0.418061
2.416000,1.587279
2.420000,2.601392
2.424000,1.932204
2.428000,1.194547
2.432000,1.257232
2.436000,2.127198
2.440000,2.131002
2.444000,1.162601
2.448000,0.570378
2.452000,2.044319
2.456000,2.246214
2.460000,1.227923
2.464000,1.117236
2.468000,2.664913
2.472000,2.846531
2.476000,1.811980
2.480000,1.567920
2.484000,2.752625
2.488000,2.916948
2.492000,2.062611
2.496000,1.091552
2.500000,1.549959
2.504000,1.846939
2.508000,1.016293
2.512000,-0.070361
2.516000,0.736686
2.520000,1.229546
2.524000,1.150396
2.528000,0.184082
2.532000,0.458143
2.536000,1.555449
2.540000,1.366853
2.544000,0.673089
2.548000,0.960520
2.552000,1.945403
2.556000,2.251736
2.560000,1.293962
2.564000,0.838963
2.568000,1.874948
2.572000,2.000520
2.576000,1.214331
2.580000,0.642037
2.584000,1.901489
2.588000,2.146300
2.592000,1.840450
2.596000,1.507357
2.600000,2.501357
2.604000,3.931207
2.608000,3.113670
2.612000,2.667577
2.616000,3.720985
2.620000,4.526683
2.624000,4.188195
2.628000,2.754670
2.632000,3.344386
2.636000,3.784881
2.640000,3.852377
2.644000,2.829060
2.648000,3.091955
2.652000,3.828031
2.656000,4.430774
2.660000,3.209901
2.664000,3.259194
2.668000,4.306070
2.672000,4.515312
2.676000,3.668954
2.680000,3.198336
2.684000,4.012772
2.688000,4.756913
2.692000,3.741018
2.696000,2.609965
2.700000,3.149666
2.704000,3.581255
2.708000,2.471250
2.712000,1.248379
2.716000,1.934027
2.720000,2.592221
2.724000,2.180282
2.728000,1.020907
2.732000,1.612102
2.736000,2.972753
2.740000,2.444411
2.744000,1.917275
2.748000,1.945303
2.752000,2.627489
2.756000,3.123148
2.760000,1.639434
2.764000,1.289179
2.768000,2.041679
2.772000,2.816470
2.776000,1.184822
2.780000,0.940500
2.784000,1.478793
2.788000,2.728305
2.792000,1.990820
2.796000,1.558313
2.800000,2.765853
2.804000,3.569497
2.808000,3.482899
2.812000,2.421795
2.816000,3.133395
2.820000,4.296486
2.824000,3.725566
2.828000,2.874634
2.832000,2.762479
2.836000,4.008611
2.840000,3.324587
2.844000,2.195333
2.848000,2.002952
2.852000,3.125225
2.856000,3.414957
2.860000,2.018050
2.864000,2.264125
2.868000,3.044904
2.872000,3.570383
2.876000,2.762488
2.880000,2.270259
2.884000,2.988357
2.888000,3.348657
2.892000,2.090643
2.896000,1.068580
2.900000,1.627879
2.904000,2.406852
2.908000,1.204010
2.912000,-0.265536
2.916000,0.299031
2.920000,1.002001
2.924000,0.880347
2.928000,-0.439577
2.932000,-0.130954
2.936000,1.660134
2.940000,1.109090
2.944000,-0.280869
2.948000,-0.054742
2.952000,1.227120
2.956000,1.388859
2.960000,0.044339
2.964000,-0.677844
2.968000,0.485339
2.972000,0.655334
2.976000,-0.645013
2.980000,-1.091459
2.984000,-0.295371
2.988000,0.659682
2.992000,0.037636
2.996000,-0.513308
3.000000,0.536252
3.004000,1.410483
3.008000,1.257904
3.012000,0.627435
3.016000,1.024558
3.020000,2.256690
3.024000,1.687401
3.028000,0.366170
3.032000,0.538894
3.036000,1.682919
3.040000,1.387821
3.044000,0.019214
3.048000,0.268564
3.052000,1.185082
3.056000,1.630041
3.060000,0.111131
3.064000,0.458005
3.068000,1.454570
3.072000,1.932171
3.076000,0.824803
3.080000,0.429399
3.084000,1.314546
3.088000,1.721458
3.092000,0.705701
3.096000,-0.760672
3.100000,-0.248055
3.104000,0.507029
3.108000,-0.641490
3.112000,-1.647254
3.116000,-1.561414
3.120000,-0.428921
3.124000,-0.545956
3.128000,-2.000640
3.132000,-1.520589
3.136000,-0.086886
3.140000,-0.379211
3.144000,-1.180504
3.148000,-1.091717
3.152000,0.037416
3.156000,-0.156253
3.160000,-1.161245
3.164000,-1.557715
3.168000,-0.313534
3.172000,-0.196969
3.176000,-1.466590
3.180000,-1.736214
3.184000,-0.927400
3.188000,-0.118307
3.192000,-0.574859
3.196000,-1.101711
3.200000,0.244695
3.204000,1.431588
3.208000,1.021938
3.212000,0.424784
3.216000,0.730128
3.220000,1.942772
3.224000,1.596636
3.228000,0.428147
3.232000,1.031464
3.236000,1.953442
3.240000,1.563479
3.244000,0.440768
3.248000,0.633414
3.252000,1.680813
3.256000,2.021063
3.260000,0.709706
3.264000,0.735895
3.268000,2.022881
3.272000,2.070507
3.276000,1.394789
3.280000,1.021406
3.284000,2.084935
3.288000,2.296919
3.292000,1.557969
3.296000,0.121242
3.300000,1.008111
3.304000,1.536062
3.308000,0.549119
3.312000,-0.644025
3.316000,-0.047857
3.320000,0.818648
3.324000,0.509258
3.328000,-0.021498
3.332000,-0.228771
3.336000,0.966911
3.340000,1.140638
3.344000,0.208759
3.348000,0.380678
3.352000,1.657588
3.356000,1.501099
3.360000,0.253816
3.364000,0.111515
3.368000,1.656479
3.372000,1.653835
3.376000,0.622713
3.380000,0.279723
3.384000,1.239253
3.388000,1.908098
3.392000,1.256555
3.396000,0.895765
3.400000,2.081508
3.404000,3.295215
3.408000,2.625599
3.412000,2.004239
3.416000,3.269044
3.420000,3.621675
3.424000,3.708975
3.428000,2.426098
3.432000,2.729175
3.436000,3.745681
3.440000,3.617121
3.444000,2.484484
3.448000,2.385449
3.452000,3.692872
3.456000,3.656939
3.460000,2.677771
3.464000,2.684303
3.468000,3.953991
3.472000,4.302238
3.476000,3.474847
3.480000,2.671701
3.484000,3.370935
3.488000,4.146022
3.492000,3.345755
3.496000,1.834157
3.500000,2.353385
3.504000,2.809142
3.508000,1.686084
3.512000,1.172748
3.516000,1.211935
3.520000,2.354208
3.524000,1.570979
3.528000,0.862673
3.532000,1.605315
3.536000,2.499376
3.540000,2.503457
3.544000,1.778476
3.548000,1.441750
3.552000,2.395693
3.556000,2.644320
3.560000,1.554616
3.564000,1.303341
3.568000,1.944406
3.572000,2.541462
3.576000,1.595686
3.580000,0.937131
3.584000,1.583247
3.588000,2.452511
3.592000,1.979838
3.596000,1.460676
3.600000,2.688426
3.604000,3.908797
3.608000,3.495267
3.612000,2.464091
3.616000,3.344110
3.620000,4.393112
3.624000,4.056810
3.628000,2.470643
3.632000,3.054160
3.636000,3.606385
3.640000,3.577371
3.644000,1.879720
3.648000,2.075650
3.652000,3.228614
3.656000,3.263501
3.660000,2.113787
3.664000,2.079548
3.668000,3.551997
3.672000,3.516925
3.676000,2.789330
3.680000,2.193393
3.684000,3.184288
3.688000,3.293865
3.692000,2.226730
3.696000,0.979897
3.700000,1.667863
3.704000,2.117344
3.708000,0.762776
3.712000,0.263128
3.716000,0.469249
3.720000,0.942009
3.724000,0.544537
3.728000,-0.138008
3.732000,0.240160
3.736000,1.304163
3.740000,0.968442
3.744000,0.003151
3.748000,0.044936
3.752000,1.129019
3.756000,0.918591
3.760000,-0.276384
3.764000,-0.550776
3.768000,0.678581
3.772000,0.598222
3.776000,-0.459573
3.780000,-1.456709
3.784000,-0.302836
3.788000,0.682179
3.792000,-0.202348
3.796000,-0.266949
3.800000,0.746864
3.804000,1.693432
3.808000,0.975294
3.812000,0.573744
3.816000,1.253782
3.820000,1.862629
3.824000,1.607198
3.828000,0.696407
3.832000,0.683815
3.836000,1.421060
3.840000,0.982415
3.844000,-0.258810
3.848000,0.014013
3.852000,0.679941
3.856000,0.834353
3.860000,0.029008
3.864000,-0.208177
3.868000,1.285477
3.872000,1.221726
3.876000,0.385947
3.880000,-0.039751
3.884000,0.980621
3.888000,1.259108
3.892000,-0.161536
3.896000,-0.998610
3.900000,-0.511684
3.904000,0.021630
3.908000,-1.366650
3.912000,-2.349910
3.916000,-1.735796
3.920000,-0.719418
3.924000,-1.045556
3.928000,-2.312311
3.932000,-1.603167
3.936000,-1.162608
3.940000,-0.813766
3.944000,-1.709423
3.948000,-1.547342
3.952000,-0.676828
3.956000,-0.428779
3.960000,-1.745692
3.964000,-1.292996
3.968000,-1.266845
3.972000,-0.696082
3.976000,-2.046802
3.980000,-2.264807
3.984000,-1.548205
3.988000,-0.348714
3.992000,-1.196446
3.996000,-1.417298
4.000000,-0.198654
4.004000,0.532134
4.008000,0.080022
4.012000,-0.750024
4.016000,0.456740
4.020000,1.485588
4.024000,0.677230
4.028000,0.003460
4.032000,-0.033776
4.036000,1.343038
4.040000,0.641941
4.044000,-0.315255
4.048000,-0.383040
4.052000,0.367574
4.056000,0.655444
4.060000,-0.066025
4.064000,-0.208634
4.068000,1.088283
4.072000,1.929149
4.076000,0.937920
4.080000,0.467621
4.084000,0.938422
4.088000,1.217167
4.092000,0.129654
4.096000,-0.622597
4.100000,0.066361
4.104000,0.323353
4.108000,-0.600575
4.112000,-1.650907
4.116000,-0.779362
4.120000,0.594949
4.124000,-0.833416
4.128000,-1.277242
4.132000,-1.277448
4.136000,0.310476
4.140000,0.250437
4.144000,-0.810046
4.148000,-0.099263
4.152000,0.588862
4.156000,0.543774
4.160000,-0.135909
4.164000,-0.709938
4.168000,0.226230
4.172000,0.123728
4.176000,-1.024513
4.180000,-1.196539
4.184000,0.042722
4.188000,0.922824
4.192000,0.133018
4.196000,-0.099575
4.200000,1.270331
4.204000,2.336185
4.208000,2.314429
4.212000,1.129681
4.216000,2.108306
4.220000,3.623310
4.224000,2.771300
4.228000,1.538069
4.232000,1.698696
4.236000,2.809586
4.240000,2.690557
4.244000,1.257194
4.248000,1.684812
4.252000,2.782559
4.256000,2.903130
4.260000,1.696486
4.264000,2.222344
4.268000,2.945533
4.272000,3.670123
4.276000,2.501388
4.280000,2.064643
4.284000,2.873997
4.288000,3.790420
4.292000,2.299231
4.296000,1.745920
4.300000,1.757251
4.304000,2.376144
4.308000,1.727774
4.312000,0.230422
4.316000,0.977392
4.320000,1.188062
4.324000,1.488640
4.328000,0.256334
4.332000,0.859494
4.336000,1.999339
4.340000,1.921027
4.344000,0.753885
4.348000,0.940933
4.352000,2.122589
4.356000,2.059941
4.360000,0.399762
4.364000,0.747043
4.368000,1.438192
4.372000,1.698189
4.376000,0.809781
4.380000,-0.041525
4.384000,1.352395
4.388000,1.696452
4.392000,1.436112
4.396000,1.263205
4.400000,1.541083
4.404000,3.387495
4.408000,2.683305
4.412000,2.096948
4.416000,2.701533
4.420000,3.999852
4.424000,3.331976
4.428000,1.974572
4.432000,2.513255
4.436000,3.324840
4.440000,3.037955
4.444000,1.966941
4.448000,1.588408
4.452000,3.025721
4.456000,3.022444
4.460000,1.908494
4.464000,1.844013
4.468000,3.191919
4.472000,3.302154
4.476000,2.170591
4.480000,1.934830
4.484000,3.261788
4.488000,3.397767
4.492000,1.793415
4.496000,0.989503
4.500000,1.516431
4.504000,1.930380
4.508000,0.406076
4.512000,-0.272133
4.516000,0.336148
4.520000,0.678033
4.524000,0.196324
4.528000,-1.074582
4.532000,-0.539966
4.536000,0.982915
4.540000,0.439843
4.544000,-0.038210
4.548000,-0.106343
4.552000,0.951657
4.556000,0.881933
4.560000,-0.960618
4.564000,-0.817770
4.568000,0.028370
4.572000,0.380537
4.576000,-0.723978
4.580000,-1.670084
4.584000,-0.467495
4.588000,0.265094
4.592000,-0.467020
4.596000,-0.966747
4.600000,-0.110862
4.604000,1.372950
4.608000,0.659859
4.612000,0.341770
4.616000,0.639330
4.620000,1.854879
4.624000,1.178395
4.628000,0.109730
4.632000,0.299109
4.636000,1.137447
4.640000,0.848651
4.644000,-0.564538
4.648000,-0.164341
4.652000,0.730283
4.656000,0.754688
4.660000,-0.448905
4.664000,-0.297890
4.668000,0.653666
4.672000,1.207636
4.676000,-0.458144
4.680000,-0.450142
4.684000,0.307324
4.688000,0.813584
4.692000,-0.117696
4.696000,-1.569480
4.700000,-0.911007
4.704000,-0.241735
4.708000,-1.434330
4.712000,-2.525434
4.716000,-1.817874
4.720000,-1.190346
4.724000,-2.219721
4.728000,-2.759201
4.732000,-2.486149
4.736000,-1.166983
4.740000,-1.542540
4.744000,-2.100945
4.748000,-2.140021
4.752000,-1.229194
4.756000,-1.105022
4.760000,-2.329520
4.764000,-2.800094
4.768000,-1.615774
4.772000,-1.916644
4.776000,-2.342994
4.780000,-3.307148
4.784000,-2.093314
4.788000,-1.572613
4.792000,-1.991530
4.796000,-2.361390
4.800000,-1.306243
4.804000,-0.543267
4.808000,-0.842241
4.812000,-1.471210
4.816000,-0.799194
4.820000,0.641598
4.824000,-0.272063
4.828000,-0.880700
4.832000,-0.624201
4.836000,0.003173
4.840000,-0.168673
4.844000,-1.269984
4.848000,-1.455192
4.852000,-0.195141
4.856000,0.002208
4.860000,-0.875884
4.864000,-1.136674
4.868000,0.009290
4.872000,0.954769
4.876000,-0.018824
4.880000,-0.444457
4.884000,0.119321
4.888000,0.648849
4.892000,-0.331529
4.896000,-1.562504
4.900000,-1.208689
4.904000,-0.447749
4.908000,-1.365488
4.912000,-2.534871
4.916000,-1.823784
4.920000,-0.962990
4.924000,-1.861429
4.928000,-2.191863
4.932000,-2.042743
4.936000,-0.819334
4.940000,-0.256296
4.944000,-1.555682
4.948000,-1.500979
4.952000,-0.533770
4.956000,-0.668919
4.960000,-1.619952
4.964000,-1.706105
4.968000,-0.926921
4.972000,-0.769602
4.976000,-1.473190
4.980000,-1.834028
4.984000,-0.871717
4.988000,-0.233317
4.992000,-0.542986
4.996000,-1.153271
